anime_id,title,synopsis,era,genres_list,tags
42640,Wan Sheng Jie 2,dear mom dad already since leave home dont worry im great take care ive learn take care others never could imagine many hardly imagine live without think home lie suspicion betrayal conspiracy,2020's,"['comedy', 'fantasy', 'mythology', 'urban fantasy']","dear mom dad already since leave home dont worry im great take care ive learn take care others never could imagine many hardly imagine live without think home lie suspicion betrayal conspiracy comedy, fantasy, mythology, urban fantasy 2020's"
41674,Aria the Crepuscolo,aspire orange company undine anya dostoyevskaya feel deject upon learn gondolier mentor alice carroll spending much time mentor athena glory athenathe undineturnedopera singerhas attempt arrange meeting alice latter seem avoid unknown reason try resolve predicament anya call upon fellow undine ai aino azusa b mclaren trio work bring alice athena together anya gain deeper insight senior feeling might key untangling uncertainty,2020's,"['fantasy', 'iyashikei', 'sci-fi', 'shounen', 'slice of life']","aspire orange company undine anya dostoyevskaya feel deject upon learn gondolier mentor alice carroll spending much time mentor athena glory athenathe undineturnedopera singerhas attempt arrange meeting alice latter seem avoid unknown reason try resolve predicament anya call upon fellow undine ai aino azusa b mclaren trio work bring alice athena together anya gain deeper insight senior feeling might key untangling uncertainty fantasy, iyashikei, sci-fi, shounen, slice of life 2020's"
951,Chibi Maruko-chan,momoko sakura elementary school student like popular idol momoe yamaguchi mangas often call chibi marukochan due young age small size live together parent grandparent elder sister little school many study play together everyday include close pal tamachan student committee member maruokun migiwasan bclass trio little master hanawakun hamajibu taro sekiguchikun funloving enjoyable anime portrays simple thing life,1990's,"['comedy', 'shoujo']","momoko sakura elementary school student like popular idol momoe yamaguchi mangas often call chibi marukochan due young age small size live together parent grandparent elder sister little school many study play together everyday include close pal tamachan student committee member maruokun migiwasan bclass trio little master hanawakun hamajibu taro sekiguchikun funloving enjoyable anime portrays simple thing life comedy, shoujo 1990's"
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,okometsubu fujiyama recently transfer new school wakame high school goal make friendsuntil meet extremely weird masaru hananakajima masaru martial artist whose specialty sexy commando form martial art masaru form club base art include fujiyama nicknames fuumin club club become full strange yet wacky people alien mustache cute fuzzy animal encounter club move along get steadily popular,1990's,"['action', 'comedy', 'gag humor', 'martial arts', 'school', 'shounen']","okometsubu fujiyama recently transfer new school wakame high school goal make friendsuntil meet extremely weird masaru hananakajima masaru martial artist whose specialty sexy commando form martial art masaru form club base art include fujiyama nicknames fuumin club club become full strange yet wacky people alien mustache cute fuzzy animal encounter club move along get steadily popular action, comedy, gag humor, martial arts, school, shounen 1990's"
254,Jungle wa Itsumo Hare nochi Guu Deluxe,event haré family come back jungle never calm haré first deal unstable substitute teacher big news weda pregnant answer change family forever poor haré deal father addition drunk mother guu soon sibling,2000's,"['comedy', 'gag humor', 'shounen', 'slice of life']","event haré family come back jungle never calm haré first deal unstable substitute teacher big news weda pregnant answer change family forever poor haré deal father addition drunk mother guu soon sibling comedy, gag humor, shounen, slice of life 2000's"
49073,Kidou Senshi Gundam SEED Freedom,ce fight still independence movement aggression blue cosmos order calm situation global peace monitoring agency call compass establish lacus first president member compass kira comrade intervene various regional battle newly establish nation call foundation propose joint operation blue cosmos stronghold,2020's,"['action', 'drama', 'mecha', 'military', 'sci-fi', 'space']","ce fight still independence movement aggression blue cosmos order calm situation global peace monitoring agency call compass establish lacus first president member compass kira comrade intervene various regional battle newly establish nation call foundation propose joint operation blue cosmos stronghold action, drama, mecha, military, sci-fi, space 2020's"
54633,Pokemon Concierge,misfortune stressedout haru quits corporate job favor work concierge pokémon resort manage cheerful watanabe pokémon resort place people pokémon come unwind haru find difficult abandon priority past life new job right learn relax focus matter life companionship,2020's,"['fantasy', 'kids', 'workplace']","misfortune stressedout haru quits corporate job favor work concierge pokémon resort manage cheerful watanabe pokémon resort place people pokémon come unwind haru find difficult abandon priority past life new job right learn relax focus matter life companionship fantasy, kids, workplace 2020's"
41141,Princess Principal: Crown Handler Movie 3,funeral assassinate prince edward first line succeed throne hold noble kingdom albion discus topic whether secondinline princess mary thirdinline duke arkham prince richard succeed throne duke normandy act duke arkham ask princess side duke normandy wish change world people equal princess shake duke arkham mastermind behind edward assassination meanwhile ange dorothy give infiltrate mary maid investigate state royal family commonwealth control mary crush exhausted due pressure become first line throne chaos surround succession throne duke arkhams finally unfold darkness writhe kingdom albion swallow white pigeon,2020's,"['action', 'historical', 'mystery']","funeral assassinate prince edward first line succeed throne hold noble kingdom albion discus topic whether secondinline princess mary thirdinline duke arkham prince richard succeed throne duke normandy act duke arkham ask princess side duke normandy wish change world people equal princess shake duke arkham mastermind behind edward assassination meanwhile ange dorothy give infiltrate mary maid investigate state royal family commonwealth control mary crush exhausted due pressure become first line throne chaos surround succession throne duke arkhams finally unfold darkness writhe kingdom albion swallow white pigeon action, historical, mystery 2020's"
4921,Ramayana: The Legend of Prince Rama,rama eldest prince kingdom ayodhya beloved natural successor father throne however one father wive conspires get son throne instead rama end banish wood accompany wife sita brother lakshmanrama try make life exile despite challenge trios life forest interrupt however demon king ravan set sight sita use crafty plan manage distract rama steal sita away castle heartbroken distraught rama search every corner world wife unaware length go rescue,1990's,['adventure'],rama eldest prince kingdom ayodhya beloved natural successor father throne however one father wive conspires get son throne instead rama end banish wood accompany wife sita brother lakshmanrama try make life exile despite challenge trios life forest interrupt however demon king ravan set sight sita use crafty plan manage distract rama steal sita away castle heartbroken distraught rama search every corner world wife unaware length go rescue adventure 1990's
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,hajime kindaichi become embroiled solve baffling case decipher puzzling crime would confound seasoned detective whether gruesome murder shady circumstance surround japanese board game go perplex macabre case involve mysterious rosenkreutz blue roses blood curdle crime associated urban legend winter ski resort hajime crack,2010's,"['mystery', 'shounen']","hajime kindaichi become embroiled solve baffling case decipher puzzling crime would confound seasoned detective whether gruesome murder shady circumstance surround japanese board game go perplex macabre case involve mysterious rosenkreutz blue roses blood curdle crime associated urban legend winter ski resort hajime crack mystery, shounen 2010's"
1376,Ojamajo Doremi Na-i-sho,naisho oav detail summer motto dokkaan bit mature tv season look develop witch romantically hana back baby mahou shop bakery,2000's,"['comedy', 'fantasy']","naisho oav detail summer motto dokkaan bit mature tv season look develop witch romantically hana back baby mahou shop bakery comedy, fantasy 2000's"
